기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20252,11680580,삼성1동,4795270,2425734,2369536,541595,705608,1061520,1066779,726072,693699,713824,1053839,880331,869509,850966,426801,707438,712056,764043,762424,732218,586855,530237
20252,11680565,청담동,8962430,4190193,4772237,1144400,1335935,1796492,1926412,1323083,1436106,1764853,1945172,1415837,1376558,1515625,944386,1279195,1323557,1373380,1364267,1347032,1208556,1066444
20252,11680545,압구정동,7471126,3396072,4075056,1040945,1238849,1487568,1525268,1013546,1164951,1222255,1427205,1272112,1294481,1478938,776136,1051924,1087376,1113925,1125190,1144142,1043081,905488
20252,11680531,논현2동,11839040,5864987,5974054,1174211,2003951,2847847,2614047,1629499,1569483,2283603,2462709,1936446,1925000,2022836,1208446,1791906,1808002,1905370,1870173,1790948,1401412,1271228
20252,11680521,논현1동,9453179,4530913,4922265,531904,2057717,2543219,1963640,1167906,1188793,1941314,1990196,1421663,1429163,1647505,1023337,1407710,1416841,1467288,1453938,1422409,1191582,1093411
20252,11680510,신사동,6532228,3043252,3488976,772513,1178637,1409454,1353111,894899,923616,1031585,1241740,1108775,1159217,1331913,658999,944260,962647,990591,987986,998809,886410,761525
20252,11650660,내곡동,1867751,903870,963882,593070,145341,221223,317326,225413,365378,523293,410051,215781,207169,270297,241161,267190,271231,270562,270227,266934,258123,263484
20252,11650652,양재2동,5732101,2981096,2751005,678781,790606,1248649,1173449,891620,948997,1261681,1245994,823278,803787,945778,651584,851466,849653,869151,860586,848148,734349,718746
20252,11650651,양재1동,8445174,4231662,4213512,1370655,1029600,1640434,1673009,1195105,1536370,1786708,1840322,1269697,1228336,1398466,921645,1270298,1267023,1310049,1289077,1246215,1028069,1034444
20252,11650621,방배4동,6293588,2788351,3505237,1131926,796287,965864,1192232,976933,1230343,1536905,1311586,781259,789517,1082532,791787,905393,910670,916841,913630,914562,879201,853292
20252,11650620,방배3동,3448453,1605979,1842474,654325,451809,480608,586983,537596,737131,964211,784094,410097,381047,475795,433208,499234,504595,510559,506672,496076,464608,466708
20252,11650610,방배2동,4427361,2047527,2379833,679980,635139,722387,723111,673584,993159,1059374,903925,557072,553812,798882,554296,631034,634512,638462,639757,648915,634392,600289
20252,11650600,방배1동,4391779,2027261,2364520,846120,602475,750631,772127,610646,809779,1091373,908702,567341,562879,729614,531872,643134,645689,650430,644527,628405,597756,581839
20252,11650590,방배본동,4648868,2099945,2548924,1003254,474603,594432,910230,723630,942721,1223269,964381,553123,557840,758079,592176,662825,667636,665719,663424,667843,663610,657812
20252,11650581,반포4동,5282692,2438843,2843849,1494715,423774,619359,1101699,749715,893429,1289845,1051734,660847,702220,938306,639740,762155,767915,764398,772125,770482,744040,701578
20252,11650580,반포3동,3209417,1458753,1750664,783008,347594,382086,622068,514370,560290,710298,637363,411274,442616,610819,397045,441491,448987,450829,450184,464976,482128,470821
20252,11650570,반포2동,1933635,878232,1055403,567909,185009,229772,382347,275225,293371,410908,431959,273017,271530,329579,216644,275869,275679,283520,279245,284059,267145,268119
20252,11650560,반포1동,6724401,3238131,3486270,1079028,1072983,1397439,1407890,859747,907315,1655437,1409269,857228,864940,1122509,815017,965366,970125,981825,983685,985253,949146,889000
20252,11650550,반포본동,512954,286309,226645,99718,50825,74818,104718,93930,88944,81538,140336,82242,78796,80310,49731,75597,75847,79592,78254,78413,66963,58289
20252,11650540,잠원동,6229793,2999757,3230036,1056107,881964,1103215,1312803,930667,945037,1435745,1333086,862976,865070,1025124,707790,915800,912190,933617,925816,928920,843607,769845
20252,11650531,서초4동,6326996,3016341,3310656,1086550,1175272,1157758,1237407,848938,821072,1229719,1283929,974149,980080,1160374,698746,940973,936694,963418,962011,967060,841340,715500
20252,11650530,서초3동,12000820,6023643,5977176,1570405,1845057,2386712,2373346,1899981,1925319,2351029,2626521,1896368,1845849,2042418,1238636,1784383,1797016,1876170,1845405,1785170,1476678,1435997
20252,11650520,서초2동,6764201,3385607,3378594,776145,1102513,1619787,1493136,939329,833291,1189393,1492737,1127265,1096137,1186327,672341,1049784,1037882,1101571,1079924,1040930,765915,688195
20252,11650510,서초1동,7461301,3616079,3845221,1035850,1119807,1345251,1464575,1155225,1340589,1568593,1623513,1099767,1088792,1265762,814873,1115708,1109180,1147159,1137188,1117062,953176,881829
20252,11620775,난곡동,5769029,2740481,3028548,891389,731024,872693,883262,871263,1519398,1714143,1211777,603079,586117,870561,783354,815076,820183,807151,809746,804979,839296,872598
20252,11620765,미성동,5310002,2428221,2881780,864714,756535,815468,811249,807984,1254051,1565883,1118933,570087,549232,797462,708404,758533,757023,748526,750532,744237,766477,784676
20252,11620745,삼성동,6929967,3470325,3459642,662613,1357832,1032279,959375,1012443,1905423,1972018,1408733,745040,732646,1116900,954630,990108,992752,986587,983428,980877,990651,1005565
20252,11620735,대학동,6403501,3687086,2716414,540539,2146065,1273865,849350,700445,893238,1732809,1329641,721872,710429,1042777,865973,906218,919218,906378,908788,906486,926068,930346
20252,11620725,조원동,7638539,3858320,3780219,461255,1561923,1833520,1358975,1103963,1318902,1872400,1554356,955570,964982,1316193,975037,1107185,1105242,1117336,1114753,1106056,1052075,1035892
20252,11620715,난향동,1401313,664752,736561,294024,118668,170552,251100,238503,328464,354697,280340,164947,176177,247415,177737,195798,195316,194328,197155,192524,210313,215881
20252,11620695,신림동,9950093,5215223,4734868,462913,3482781,2549961,1325725,929618,1199093,2630815,1986531,1080831,1099625,1760214,1392075,1368431,1380830,1363930,1369656,1397479,1531701,1538064
20252,11620685,신사동,7489086,3590470,3898616,592265,1916346,1484330,1018207,980677,1497263,2197624,1585704,760108,748248,1164680,1032724,1047629,1052675,1037912,1043039,1052287,1108997,1146547
20252,11620665,서림동,4944787,2658751,2286037,473865,1332368,988490,693313,608141,848609,1549416,1052964,485105,463015,713746,680543,691433,697048,683778,685170,685367,734644,767347
20252,11620655,신원동,5921564,2977051,2944513,516930,1477875,1308745,809407,716106,1092500,1768038,1229915,607389,586591,908541,821091,830501,827979,820554,820672,825273,881314,915274
20252,11620645,서원동,5248921,2647237,2601684,371938,1452054,1189679,705068,606152,924029,1562571,1080367,538183,527105,815741,724955,731231,733090,723173,727542,737064,790300,806520
20252,11620630,남현동,4170493,2003381,2167114,472157,765161,789692,589523,592587,961374,1152072,860031,442314,444022,703120,568936,580173,587572,579987,583190,591029,625222,623320
20252,11620625,인헌동,5958105,2755263,3202843,694139,1401024,1201121,850351,719673,1091796,1734880,1249993,606805,590397,939465,836566,836688,845589,834097,837309,838221,868845,897354
20252,11620615,중앙동,5255816,2444351,2811465,455087,1376302,1135461,723285,624306,941375,1490913,1070257,553935,561476,859966,719270,731700,742223,732772,733663,735435,787558,792466
20252,11620605,은천동,8407871,3981874,4425997,1165234,1475744,1528361,1294473,1162662,1781395,2350700,1695666,902525,912045,1404314,1142620,1180699,1179510,1163842,1165890,1175427,1261800,1280703
20252,11620595,청룡동,10992885,5312522,5680363,1016529,3335208,2204378,1409603,1236494,1790674,3201866,2292659,1140338,1116561,1729583,1511881,1540051,1553032,1535662,1540527,1546958,1622017,1654640
20252,11620585,낙성대동,5894748,2904495,2990253,638313,2004229,1222235,702269,568480,759223,1435229,1134217,672207,686827,1138168,828100,808148,823407,814883,830379,843903,893196,880836
20252,11620575,행운동,6852956,3259247,3593710,808516,1682887,1440118,902482,795821,1223133,2021830,1455705,725874,696135,1036329,917084,962943,971321,960755,965620,966087,1003883,1022348
20252,11620565,성현동,4332598,1981012,2351585,756257,547521,657214,748502,650540,972566,1270771,885761,438032,451057,686149,600828,606928,606610,596447,599898,603933,650322,668460
20252,11620545,청림동,3120357,1443267,1677090,557761,370376,511042,517010,451835,712332,993746,639287,287053,291893,463288,445090,436536,439156,431720,434048,435052,463687,480157
20252,11620525,보라매동,3473239,1693876,1779363,345570,693614,703276,554233,474073,702475,889287,743384,417472,411352,565787,445957,494999,497222,495229,493464,491462,496152,504710
20252,11590680,신대방2동,5114295,2350878,2763419,707271,836226,926823,881546,718275,1044154,1349595,1080081,622671,609774,808718,643459,728281,737183,728572,731530,721042,725156,742533
20252,11590670,신대방1동,3684869,1724512,1960357,471167,585903,648795,586222,583624,809159,1032057,782453,403404,393776,583826,489351,518186,519123,516140,517135,517494,537060,559729
20252,11590660,대방동,7467327,3536855,3930473,1261191,1355368,1219625,1170847,1108358,1351938,2093536,1570802,803553,790682,1179556,1029199,1064994,1062024,1062459,1062929,1060938,1072394,1081589
20252,11590651,사당5동,3301092,1525947,1775145,595260,462090,553453,529428,437986,722873,896505,707625,377207,361483,525262,433011,467502,473054,466759,466321,463733,479189,484532
20252,11590650,사당4동,3875822,1802669,2073154,490087,627977,717273,590298,546136,904052,1141775,786272,388679,401322,620390,537384,538781,543233,533485,533764,539974,584195,602391
20252,11590640,사당3동,5280359,2458295,2822064,870194,668485,833745,831123,752744,1324068,1580487,1081545,527162,526184,820608,744373,747028,745429,738447,736419,741313,777998,793724
20252,11590630,사당2동,7450587,3409281,4041305,1274770,981765,1166464,1157840,1108009,1761739,1824555,1470742,860270,904872,1378808,1011340,1045847,1052307,1045893,1048846,1068505,1105289,1083898
20252,11590620,사당1동,6514858,3061799,3453059,612402,1368206,1364699,957360,874299,1337895,1789117,1314819,697338,688004,1129780,895798,910178,920307,916311,928411,941446,962000,936204
20252,11590605,흑석동,6010053,2724694,3285358,1052679,1557050,747276,795567,766666,1090815,1521580,1275133,756415,737280,965693,753953,871189,880037,901914,893055,868117,807409,788330
20252,11590560,상도4동,5387691,2410388,2977302,882696,754348,895828,851235,771973,1231609,1716232,1118148,518198,500492,782972,751650,759764,761749,746371,749357,753557,794966,821928
20252,11590550,상도3동,4692401,2142722,2549680,637664,759067,813949,685232,667645,1128844,1427788,952406,460065,463771,728263,660111,658280,660877,645805,647729,649357,705955,724399
20252,11590540,상도2동,4712513,2158301,2554212,925271,711613,690054,763607,665554,956414,1281791,978068,524896,525384,766531,635844,672321,680296,672447,673804,666713,676733,670199
20252,11590530,상도1동,8287619,3915021,4372598,1288623,2370345,1047013,1046614,980224,1554801,2239046,1694181,950686,951463,1372659,1079585,1172108,1185531,1182450,1183214,1164961,1201514,1197839
20252,11590520,노량진2동,2875918,1444195,1431723,261987,634412,554394,395008,411809,618307,732122,616435,353856,349283,473301,350921,415828,413248,414792,417982,417202,403242,393625
20252,11590510,노량진1동,6080608,3153767,2926841,649157,1803757,1183945,790301,697498,955950,1553371,1281342,712050,725402,1039216,769228,857226,865075,865292,868286,873322,883402,868003
20252,11560720,대림3동,6769175,3294507,3474669,590275,854152,1181759,1136080,1258921,1747988,1652084,1372195,803481,822611,1217107,901698,958681,956907,954871,956138,957889,979833,1004860
20252,11560710,대림2동,4728823,2340603,2388219,313642,565614,843231,846192,961369,1198775,1274532,937950,530896,542018,805487,637941,665589,659127,656836,654030,657450,693878,741913
20252,11560700,대림1동,4272878,2015175,2257702,416195,513100,613303,705985,835603,1188693,1174649,854909,475018,479756,706880,581669,599000,598851,597024,592057,595036,626549,664361
20252,11560690,신길7동,3800047,1761511,2038536,721044,522231,635688,630020,554936,736130,949105,795121,441191,448155,664923,501553,534217,536741,537287,538991,539893,558257,554661
20252,11560680,신길6동,5983573,2737789,3245785,921123,869438,1069406,978680,876978,1267950,1628962,1274761,665065,654060,977125,783601,854173,855495,855312,851990,849958,857600,859046
20252,11560670,신길5동,3055448,1412298,1643150,439106,322148,465094,518894,508769,801436,807547,642515,349325,338730,508884,408445,431424,429370,426004,426968,432216,449279,460186
20252,11560660,신길4동,2498278,1207583,1290694,279476,288308,402654,414794,407059,705987,770660,505572,246349,246137,382296,347265,351052,352991,345364,346289,350683,369138,382758
20252,11560650,신길3동,6285384,3010473,3274911,1029202,725496,982176,951746,998024,1598740,1798007,1257882,658577,668074,1033019,869826,881054,886070,869634,874000,878518,934775,961333
20252,11560630,신길1동,5577086,2730651,2846435,603493,906636,1013943,856121,826563,1370328,1588192,1183929,598940,588284,871151,746588,789893,794830,786012,789561,787518,804787,824484
20252,11560620,양평2동,4820932,2396614,2424318,576601,740744,1218127,913575,661941,709942,1259476,1075698,603958,579981,711206,590612,711022,708653,725387,717319,708537,625312,624701
20252,11560610,양평1동,5187139,2506299,2680839,587174,844229,1227356,979609,721819,826952,1264057,1139248,723083,688920,777116,594714,778165,767547,786636,778304,761098,656682,658706
20252,11560605,문래동,9109639,4400712,4708927,1198323,1269988,1830874,1814327,1345462,1650663,1756082,1870065,1343403,1371879,1731938,1036270,1312630,1315498,1342803,1334837,1353926,1261179,1188765
20252,11560585,도림동,5332644,2531169,2801477,637117,714286,984006,852973,851810,1292455,1608294,1083374,522157,525713,839541,753563,735718,740392,729445,734251,736677,808049,848111
20252,11560560,당산2동,8744512,4089500,4655013,1259792,1527129,2009692,1479285,1072841,1395770,2250884,1881678,1037601,1028245,1427606,1118499,1249461,1258460,1277907,1268350,1269156,1215886,1205293
20252,11560550,당산1동,7159121,3429957,3729164,655694,1264597,1681068,1221349,1037683,1298729,1624996,1499392,1007944,993488,1201694,831607,1037618,1034009,1060935,1053874,1052710,981369,938607
20252,11560540,여의동,6469796,3290907,3178889,752095,898037,1404073,1429123,977229,1009240,1137779,1468221,1099670,1085641,1082306,596178,992916,989178,1043531,1020283,989662,718834,715394
20252,11560535,영등포동,10387036,5135723,5251313,741828,2267172,2545977,1669777,1394614,1767671,2107770,2093497,1519665,1581132,1911225,1173747,1442703,1462781,1479569,1483099,1523317,1543236,1452331
20252,11560515,영등포본동,6608929,3262679,3346250,886723,970445,1118315,1053952,1006686,1572807,1847884,1395555,723649,709178,1042339,890322,932150,938563,933492,929066,932780,962484,980396
20252,11545710,시흥5동,3277444,1555150,1722293,493545,358299,442993,506696,582605,893304,945859,651300,339850,348005,538112,454319,462152,464313,457953,461295,459849,480047,491833
20252,11545700,시흥4동,2148493,1025821,1122672,342552,208356,298007,329780,365664,604134,681484,446885,210348,206033,309569,294176,304506,302719,293493,297070,296399,318027,336281
20252,11545690,시흥3동,1221727,606951,614776,184852,122931,180309,190100,208100,335437,360912,270734,128466,121194,175291,165132,175580,175600,175663,175868,174631,171344,173041
20252,11545680,시흥2동,1537101,690999,846102,366560,125545,179787,237429,225280,402499,432377,317736,161084,167044,248116,210743,217879,217487,216424,215317,214471,223895,231627
20252,11545670,시흥1동,5394252,2622202,2772051,737294,671087,905068,856959,908536,1315310,1419178,1056557,628185,635060,931345,723927,765919,771024,764849,765321,768800,783310,775030
20252,11545640,독산4동,3792964,1837158,1955806,357438,477702,631184,598565,703647,1024430,1110427,764751,388738,386546,607907,534595,534428,535861,531796,527641,528486,556083,578669
20252,11545630,독산3동,4370892,2145986,2224907,418351,634109,785136,694043,721953,1117300,1192503,894800,484534,490059,720674,588321,618231,616964,608260,612085,616514,642435,656406
20252,11545620,독산2동,3247793,1566433,1681359,328824,394183,549448,511402,592980,870957,966602,656909,330326,334402,512522,447031,454117,453745,449119,448845,448322,484420,509225
20252,11545610,독산1동,5238448,2681749,2556701,618606,894557,1132258,857997,746858,988173,1395432,1121979,601751,598124,837555,683608,749996,752152,750496,751101,746606,740813,747284
20252,11545510,가산동,4976484,2703158,2273326,242320,1146912,1320232,895440,683583,687997,1169271,1093152,693064,676888,775729,568383,755618,745071,772284,755684,733984,601802,612040
20252,11530800,항동,940538,452994,487544,248832,68407,157701,197889,109091,158618,277060,191573,97671,98173,145606,130455,133842,136204,134445,134005,134010,133152,134881
20252,11530790,수궁동,1729708,793474,936234,314941,186975,226229,283282,277338,440944,461958,365684,190554,189778,289199,232537,241923,244861,245165,244478,243067,240540,269674
20252,11530780,오류2동,4903249,2232630,2670619,994019,579193,707279,773327,684489,1164942,1468774,1021150,500982,495468,750061,666812,691168,693798,690942,691347,690712,713450,731830
20252,11530770,오류1동,4068177,1879310,2188866,566859,676231,720517,596789,578518,929263,1118555,806141,427626,443280,694465,578110,560117,572296,568122,571644,567995,610383,617620
20252,11530760,개봉3동,4384281,2056972,2327308,735823,439498,644936,781466,693960,1088598,1117561,826376,487979,530348,806247,615771,613891,619493,611251,614739,619428,647942,657534
20252,11530750,개봉2동,3678617,1676272,2002348,511521,421039,598690,585417,573722,988227,1074089,732267,359317,374959,615013,522973,511841,513403,502795,504766,509242,561642,574931
20252,11530740,개봉1동,7397338,3499952,3897386,1143678,794466,1131775,1124973,1192562,2009885,2111636,1501538,798008,791920,1186990,1007246,1045400,1042056,1024753,1034708,1036376,1096512,1117535
20252,11530730,고척2동,5175445,2406055,2769391,1032792,503897,663594,786974,847858,1340332,1566806,1070343,534185,521808,778576,703725,730586,730734,724003,726092,726157,757264,780611
20252,11530720,고척1동,4767539,2255849,2511689,860520,647165,714018,718609,742671,1084556,1287737,966467,554385,549288,789910,619752,665075,679547,674065,675307,671576,701376,700592
20252,11530595,가리봉동,2988521,1657407,1331115,108982,558440,656042,575572,523438,566046,737298,637351,386096,380363,488606,358804,435299,432634,437022,432708,425834,401719,423306
20252,11530560,구로5동,6844347,3279519,3564827,830691,1066757,1292094,1111129,1076150,1467527,1642983,1417627,857344,859325,1202344,864723,966720,967604,970431,971009,978145,995349,995088
20252,11530550,구로4동,7427933,3659248,3768684,663777,804003,1211353,1352545,1400856,1995397,1862009,1471076,876252,929642,1328073,960881,1068163,1058092,1066968,1063534,1053247,1051621,1066307
20252,11530540,구로3동,7147659,3626743,3520916,697966,1085167,1510735,1397260,1098023,1358507,1646639,1541931,937383,937454,1228699,855552,1073951,1053989,1086347,1070162,1053160,906907,903141
20252,11530530,구로2동,8973856,4347794,4626062,791378,991926,1433196,1578290,1795910,2383156,2391413,1891592,1060540,1053978,1427724,1148609,1293193,1281728,1282013,1275136,1265040,1264457,1312289
20252,11530520,구로1동,1925212,927640,997571,456910,189213,327995,334058,263896,353139,534502,422912,218863,211614,291590,245731,277134,275935,279071,280111,276596,265433,270929
20252,11530510,신도림동,6288224,2884814,3403409,1411551,686529,1070408,1149149,853502,1117085,1561064,1282995,773473,788130,1077753,804810,877849,884712,884204,884304,889365,932703,935084
20252,11500641,방화3동,2387024,1119778,1267246,373556,216840,390310,413977,356286,636055,722507,494834,244107,242395,355676,327507,335630,338478,335170,334372,334432,348710,360231
20252,11500640,방화2동,4410862,2139293,2271569,467818,595204,861675,717982,648708,1119473,1206979,925191,520258,507843,690685,559905,618213,623783,617624,620631,625949,646212,658450
20252,11500630,방화1동,7012914,3292125,3720788,1301818,688521,1131744,1172740,1002676,1715415,1926284,1440980,793571,787129,1135159,929789,992898,999050,996321,992245,993823,1014810,1023766
20252,11500620,공항동,5315237,2673430,2641807,1205495,621057,846519,949916,676973,1015278,1592592,1105974,575362,555021,782342,703947,760383,766677,764129,761782,761036,748929,752300
20252,11500615,우장산동,6449152,2941412,3507740,1327587,870065,948379,1125830,886908,1290385,1689314,1346473,733509,735692,1092171,851992,914341,918655,917875,920648,916229,934869,926535
20252,11500611,발산1동,5381897,2384980,2996917,1501018,590687,638061,915153,763941,973038,1474631,1177003,641510,611809,799135,677806,785802,783862,785885,786032,778142,731449,730724
20252,11500605,가양3동,1713632,813509,900124,138594,197178,424597,301115,227344,424807,521833,367131,187097,179980,236538,221054,249378,248901,252390,251145,245512,232026,234279
20252,11500604,가양2동,2078727,955226,1123501,198736,209188,380271,300339,260922,729270,515209,448021,248731,251446,347388,267931,297517,297460,297959,297692,296526,294037,297535
20252,11500603,가양1동,3045907,1500457,1545451,366929,480983,727384,548388,410221,512003,652624,665831,454756,441249,497864,333584,458336,456803,469226,462092,451681,380552,367217
20252,11500593,화곡8동,9684433,4550960,5133474,1835562,1263449,1580773,1752914,1342885,1908848,2642036,1963003,1083707,1109928,1604594,1281166,1368848,1377026,1365542,1369911,1369010,1419799,1414296
20252,11500591,화곡6동,5431622,2533353,2898268,574584,936426,1165469,926506,720695,1107943,1474916,1123591,608117,601708,884696,738596,764217,767505,764949,760510,766539,797275,810627
20252,11500590,화곡본동,7881050,3692361,4188691,1203920,1194733,1416793,1278441,1051627,1735539,2437406,1631527,772948,763008,1185357,1090803,1104476,1111935,1085997,1088857,1093024,1176072,1220691
20252,11500570,화곡4동,4212882,1919486,2293398,805608,508168,612335,671741,624203,990826,1242612,867461,446741,433681,647557,574830,597169,599848,590120,597347,590053,612271,626073
20252,11500560,화곡3동,3823167,1728343,2094823,627213,515809,624735,604716,519824,930869,976665,766288,442031,447974,675299,514911,535671,540770,538648,534346,541430,563245,569057
20252,11500550,화곡2동,3595535,1633475,1962061,607693,458172,550181,601115,548621,829752,1086283,727429,360570,364986,561043,495224,503746,505170,498988,492975,500225,540200,554234
20252,11500540,화곡1동,16521390,7823137,8698253,1726928,2898525,3308595,2724235,2295298,3567809,4357767,3336387,1858367,1888435,2823121,2257313,2330510,2337016,2301753,2310568,2326405,2436951,2478187
20252,11500535,등촌3동,6968744,3216326,3752418,1042488,876563,1242550,1117514,948466,1741160,1837112,1452305,860876,834906,1109124,874421,992526,997165,1003020,1000098,998865,990832,986239
20252,11500530,등촌2동,3745003,1754355,1990648,648166,480727,727880,594206,494610,799415,1106935,802064,400029,387855,546836,501284,535566,534062,532405,529542,525025,538990,549415
20252,11500520,등촌1동,5069501,2327375,2742126,533367,807715,1313435,866515,620063,928407,1460591,1064549,570093,542126,764431,667711,725918,727530,729877,726792,722104,713877,723405
20252,11500510,염창동,8254640,3863004,4391635,1856010,846367,1606055,1571050,1030157,1345001,2412383,1726836,853167,841003,1267985,1153268,1172839,1177180,1171627,1183122,1180118,1173624,1196128
20252,11470680,신정7동,2965584,1342408,1623175,784907,251022,306120,498678,442165,682693,871926,593848,298855,307778,484459,408718,416413,419784,413694,419867,418330,434447,443050
20252,11470670,신정6동,1980340,885881,1094459,577638,161106,210280,383876,276420,371021,527500,407288,222981,231795,335914,254863,280975,282297,281010,283011,281534,284493,287019
20252,11470650,신정4동,10760305,5065989,5694315,1926331,1492014,1615666,1793932,1606236,2326126,3014480,2231856,1182461,1180430,1724680,1426396,1527412,1534622,1523603,1519046,1528154,1568184,1559285
20252,11470640,신정3동,7227161,3342743,3884419,1593717,720395,963651,1142899,1126914,1679584,2263176,1562399,735071,667226,988354,1010934,1039138,1043458,1030700,1026710,1030611,1006974,1049570
20252,11470630,신정2동,4346884,2004564,2342319,1205207,431944,436056,786796,665096,821785,1188739,864901,483025,493540,737749,578930,606277,610668,602612,605849,615898,651156,654427
20252,11470620,신정1동,3052000,1427609,1624392,729444,307807,362863,563900,461714,626272,748885,599403,362528,378426,559679,403078,429027,432918,431043,429224,431133,455368,443287
20252,11470611,신월7동,2027944,971469,1056475,320243,198304,278180,282000,335474,613744,525466,410330,228819,230043,352489,280797,285525,287590,283137,284503,284396,298057,304737
20252,11470610,신월6동,858784,412089,446694,145873,76640,130895,146458,139964,218955,191979,177084,108246,113611,157305,110559,121969,122250,121592,122284,121318,123868,125503
20252,11470600,신월5동,2673756,1280463,1393294,509282,299974,394144,408911,391980,669467,707550,578291,333012,308567,411058,335278,384578,387044,385550,389500,382500,367190,377394
20252,11470590,신월4동,3307237,1561617,1745621,756775,300146,410616,545505,475455,818742,995830,665546,331372,334049,518873,461566,467974,469406,464401,463362,467640,481052,493402
20252,11470580,신월3동,2643408,1310334,1333075,416737,258860,372185,414071,437811,743745,748630,563042,301227,292046,395503,342962,377977,377597,373061,374685,371425,379259,389404
20252,11470570,신월2동,3358533,1566196,1792337,706986,329415,478308,559256,475346,809223,991716,683281,349247,347122,521786,465379,475190,478500,472632,471596,471094,486447,503075
20252,11470560,신월1동,3861175,1903567,1957608,491495,414905,573600,640148,622493,1118533,1129714,783478,407806,409331,605495,525353,544511,545910,534540,535059,540323,571531,589303
20252,11470550,목5동,4705078,2176969,2528108,1569450,385780,400230,920856,645029,783734,1235913,934248,516326,546397,832829,639367,657108,660840,654136,653599,664339,708128,706924
20252,11470540,목4동,5394307,2563964,2830343,1232225,658102,648853,884025,926554,1044549,1662958,1110105,537995,533225,801711,748312,767192,765051,753902,752799,758707,790659,805999
20252,11470530,목3동,4759808,2173873,2585935,782290,560882,803658,752274,715613,1145089,1350395,950539,499759,495888,781637,681590,671669,671953,666551,664968,668734,698021,717910
20252,11470520,목2동,6547481,3015363,3532120,1090376,855850,1153297,1056813,968458,1422686,1998671,1373344,631095,628999,997057,918317,918595,923961,909365,906072,912861,976926,999702
20252,11470510,목1동,4554224,2097561,2456663,1333076,475182,519546,899234,645043,682144,836902,880344,646287,688100,956589,546000,633141,640853,639276,646344,660640,696159,637810
20252,11440740,상암동,5223602,2515604,2707998,772988,824354,1056713,1076536,747031,745981,1144305,1143629,751108,727595,863216,593748,790736,789028,811432,808569,770759,642170,610908
20252,11440730,성산2동,6551570,2890679,3660892,1051102,1055485,1171746,1120577,949678,1202982,1963563,1375739,663959,657514,992731,898065,923857,930822,916210,919503,918121,967338,975719
20252,11440720,성산1동,5871259,2640863,3230397,832460,936334,1151838,1148959,841049,960620,1563664,1240153,689434,682166,940366,755477,832701,834077,832999,833077,831416,847509,859477
20252,11440710,연남동,6440816,2869625,3571191,613560,1629864,1478414,1085761,731861,901356,1583252,1227406,792349,847581,1177771,812455,889310,890055,887139,895423,919158,986096,973635
20252,11440700,망원2동,5697801,2550400,3147400,770257,815282,1044700,1025165,895168,1147230,1642912,1149483,594394,611158,923999,775855,789936,796498,782612,783378,796963,858221,890193
20252,11440690,망원1동,6742021,2970081,3771940,644950,1307459,1498393,1174057,870073,1247089,1925965,1307551,716502,751693,1116347,923964,916876,927947,913647,924188,947480,1045134,1066748
20252,11440680,합정동,4527896,2087644,2440252,426911,1027534,1113872,778015,551105,630459,970713,879584,623629,629036,866752,558180,633416,636049,643108,646751,668720,661646,638208
20252,11440660,서교동,17202186,7610665,9591521,1816312,5836966,3592410,2575912,1675172,1705413,2916891,2852422,2556044,2940736,3884575,2051519,2341651,2349315,2381206,2418298,2558552,2706658,2446507
20252,11440655,서강동,6202643,2915880,3286763,947891,1586473,1044966,949385,724096,949833,1576673,1257347,751412,774832,1061835,780546,869539,880263,886328,884731,889788,904589,887406
20252,11440630,신수동,4938411,2370767,2567645,920444,871052,743540,809313,695079,898984,1264541,1038749,601223,594296,819833,619771,702047,708842,707830,702931,700668,706606,709486
20252,11440610,염리동,5591352,2482479,3108873,1081730,734567,950025,1152005,792514,880510,1511664,1156862,644912,639578,897578,740759,807255,810418,813746,810419,800692,777809,771015
20252,11440600,대흥동,7089241,3172753,3916488,1047614,2263726,1096391,982272,766012,933226,1570641,1480663,947638,954520,1280732,855045,1014034,1035279,1042427,1039258,1020382,997193,940668
20252,11440590,용강동,5605986,2577668,3028318,1122857,581662,935016,1123024,837675,1005753,1426740,1144194,680647,686163,970678,697564,806867,811873,815856,812989,809980,786150,762270
20252,11440585,도화동,3870390,1806500,2063891,412029,538185,800642,704813,603426,811294,831627,763218,511485,522479,754506,487076,550550,550541,554352,551036,557870,560468,545574
20252,11440565,공덕동,12582687,5762785,6819902,1795399,1800182,2330825,2150526,1953335,2552418,3496924,2659226,1435491,1387768,1950846,1652430,1817420,1812024,1817281,1807933,1793323,1758802,1775903
20252,11440555,아현동,7999211,3394379,4604833,1731865,928371,1447031,1453099,1108622,1330221,1992473,1748649,1019695,999727,1278568,960099,1168972,1171281,1182726,1172684,1160550,1066439,1076558
